comment,label
Gak bisa dibagian mananya itu?,1
Siap...dengan senang hati bisa membantu ????,1
"Ok sama"" ??",1
"Bisa kalau ada nilai"" kuat yang diusungnya...",1
"sekarang kayaknya bisa, tapi satu bulan cuma dapat 100 kredit atau 5 kali generate video veo 3,,,,
kalau untuk generate gambar setau saya unlimited.",2
"Ini gambar gembira bagi saya karena video saya menginspirasi orang....
Thanks apresiasi dan doanya n sukses juga buatmu....??",2
Udah saya jawab,1
"waduh mohon maaf gan....
kita gak buka kelas karena kita juga masih dalam tahap belajar dan pengembangan teknik ngonten secara mendalam, jadi untuk sementara pantengin aja lewat video-video yang akan selalu saya share di chanel ini...

sekali lagi mohon maaf ??",1
"Halo juga...
Kalau pakai dekstop emnak tidak langsung muncul menu animasikan harus diarahkan dulu kursor nya ke gambar hasil generate itu nanti muncul menut animasikan dan revisi...
Coba dicek lagi ya barang kali ada yang kelewat...",1
@CreatorLabs.1 kak Aku Sudan coba tapi kok ga nemu nemu ya :(help kak huhu,0
"Iya belum bisa gan, harus buat manual",0
"Kalau berbayar saya lupa data pastinya, tapi kamu bisa cek sendiri di klik akun nanti pilih yang tambahkan poin maka kamu akan diarahkan ke daftar upgrade nya dan kamu bisa cek sendiri di sana ??",1
? @CreatorLabs.1 ada grup wa g min pingin ikut min.,1
Ok siap gan ????,1
"pertama nonton konten Abang ini, akhirnya berani buat channel YouTube ????",1
tq bg...lg nyari tutor,1
KEREN BRO,2
Limitnya brp menit bg?,1
limit ga nihhh??,1
Lemon slice ai nya bebayar ya gk ada yang gratis???,1
terima kasih edukasinya Bang ??,1
Folow kakak,1
Terimakasih sangat membantu sekali untuk mempermudah saya dalam mengerjakan tugas korikuler saya,2
Konten animasi AI bisa di Monet ya ? Ata ada aturan/syarat tertentu ?,1
Tdk bisa portrait ??,0
Bikin viidio klip lagu anak bsa gk,1
"Cara pro lemonslicenya bagaimana kk? saya login pointnya 0, sya liat punya kakak 25. sedangkan generate butuh 4 poin.",1
gak bisa ya bang foto kita sendiri dijadikan animasi untuk karakternya?,1
bang kan ada limit pembuatannya..kalau mau nambah cara upgrade nya gimana bang,1
"Kok di aku berbayar ya di lemonslime nya,kredit 10 aja,gabisa di lanjut lagi.",1
Bg di fb pro sama di yr short bisa di monet ga?,1
kok gada button animasikan ya di gambar yg udah di buat,0
"lemonslice harus berbayar om, sy gak dapet kredit nya",1
"tapi klo mau pakai vid short kan harusnya 9
;16, ini ga bs di animasikan. hanya bisa landscape",0
"Kak, gak buka kelas???",1
"? @imasnoverika7840 waduh...kita juga masih dalam tahap pengembangan, jadi apa yang sudah kita pahami akan selalu saya share lewat Chanel ini, jadi utk sementara waktu ini kita berbaginya secara umum sperti ini aja ya tanpa ada kelas khusus ??",1
"bang saya masuk akun baru, kenapa tidak ada gratis atau kredit, tertulis 0",0
"? @dimsumgeprek11 wah....kalau itu saya tidak bisa pastikan ya soalnya itu kebijakan yg punya website...
Saya sendiri selalu dapat 100 kredit tiap bulanya, mungkin bisa jadi sistem udah diupgrade juga kali ya...",1
"Wow...ini berita bagus, itu artinya apa yang aku share ini ada manfaatnya....

Ok selamat mencoba ????",2
? @CreatorLabs.1 terimakasih ilmunya,1
Ok siap gan,1
Ok thanks gan ??,1
Wisk tiap bulanya dikasih kredit 100 buat generate video veo 3 kalau utk gambar kayaknya unlimited,1
Hehe...namanya gratisan pasti limit ya ??,1
"Hehe...iya gan mohon maaf sekarang AI banyak yg udh gak ngasih versi trialnya, ini saya buat video masih dikasih trialnya dan kemarin aku cek lagi udah gak ada gratisnya ????",0
"Ok sama"" gan, dengan senang hati jika video saya bisa membantu...",2
"Kalau diyoutube dilarang komen saling follow atau subscribe itu bisa kena pelanggaran, jadi kalau mau subscribe silahkan dan kalau mau nonton aja tanpa subscribe juga tidak apa"", STOP KALIMAT SPAM ????",1
"Ok sama""....
Dengan senang hati bisa membantu ??",2
"Bisa....
Saya sudah jelaskan banyak dikomentar video ini, kamu cari aja ya infonya ??",1
"Bisa...
Dikomentar saya sebelumnya ini sudah aku jelasin caranya",1
Ok bg,1
"Di video terbaru saya itu sudah aku buatkan, cek aja ya ??",1
"waduh.... ternyata barusan saya cek emank bener sekarang sudah tidak ada lagi fitur trial nya alias semua kudu menggunakan akun pro, tampaknya upgrade sistem dilakukan setelah saya membuat video ini, krn waktu itu masih ada versi gratisnya.....

untuk berlangganan klik aja point 0 itu nanti diarahkan ke daftar harga dan kamu bisa pilih salah satunya, untuk harga sendiri paling murah $8 Dollar perbulanya....",0
"bisa gan....
kalau mau foto kamu diubah jadi karakter 3D, masukkan ke gemini lalu minta ubah foto kamu jadikan gaya 3D pixar kalau sudah jadi unduh foto lalu unggah di obyek atau di whisk lalu kunci ( SEED ) setelah itu generate per scene seperti yang sudah saya contohkan di video, pembuatan prompt minta bantuan chatgpt....


semoga ini membantu....",1
"Kamu klik bagian akun nanti akan ada notif ( tambahkan poin ) lah kamu klik tambahkan poin itu nanti diarahkan ke pembayaran di playstore...
Coba aja langsung biar lebih jelasnya...",1
Coba pakai teknik dot dan plus,1
"Ya emank berbayar, saya juga dapat kredit 10 sama...
Kalau mau lebih upgrade premium ya...",1
? @CreatorLabs.1 ok abang ku,1
Yutub,1
"Bisa....
Banyak konten sejenis ini monet, cek Chanel gromore media atau apa itu lupa aku, itu juga konten 3D dan view-nya jg udah jutaan malahan...",1
? @CreatorLabs.1 thankyou ya bg??,1
Bisa...,1
"Ada...kalau kamu pakai desktop arahkan dulu cursor mu ke gambar nanti muncul sendiri fitu itu...
Kalau kamu buka dihape, saya kurang tau tp semestinya ada...",1
"Artinya dua kali kerja, buat gambarnya dgn 9:16 setelah itu animasikan aja landscape dan kalau sudah jadi nanti bisa unduh file animasinya itu lalu kamu crop di editor video kamu...

Secara teori seharusnya cara seperti itu bisa, jadi silahkan dicoba aja ya, dan mohon maaf saya TDK mencontohkan itu jg dalam video ini Krn keterbatasan waktu ????",0
pokoknya semangat bang bikin channelnya biar kita juga bisa HIDUP DARI INTERNET,2
Bang ini bisa dimonet ga kalau dibikin buat YouTube???,1
Ini berbayar?,1
Good job,2
"Makasih ilmunya bg, btw mau nanya cara ini bisa gk ya dibuat dijadiin kontent kaya affiliate gitu bg",1
Kereenn,2
Kaa buka jasa pembuatan animasi seperti ini berdurasi 3 menit?,1
udah berhasil bikin tapi di batasi karna bukan google ai pro ...,2
"Konten begini bisa di monet gak ya, min ?",1
"Sayangnya belum ada suaranya, gambar bisa di jadikan frame di google flow veo 3, disitu udah ada suaranya",0
Semangat belajar ?,1
Bismillah,1
reactive audio di 9:39 pake apa om?,1
ninggalin jejak apa kata veo 3?,1
Kak kalo mau jadi gini pro berapa ya mau belajar kak,1
Kak di ai audio karna aku pake Mac gak ada tombol download nya??,0
Makasih bang. Auto subscribe,1
"Jadi tetap butuh kreativitas kita sebagai manusia ya kawan2, ide tetap berasal dari kita",2
"sekarang aku mau kamu buatkan prompt karakter mereka, buat karakternya dengan gaya 3D Disney pixar dengan kualitas super tajam dan jernih, buatkan karakter itu dengan rapi dan terpisah",1
Kalau misalnya di google AI studio gak muncul generated gimana?,1
"Ok gan siap, doakan selalu bisa memberikan inspirasi terbaik dan memberikan manfaat buat org banyak...",2
? @CreatorLabs.1 siap bang,1
Kalau ada alur ceritanya bisa...,1
? @CreatorLabs.1 makasih ka,1
"? @CreatorLabs.1 untuk hobi, kperluan promosi, keperluan gabut cocok sih.
tpi masuk dunia film animasi . mana bisa??. Ai akan busuk gk percya coba saja??, Bkin film movie kartun yang konsisten jln ceritanya sperti animasi kartun pda umumnya yang berdurasi 1-2 jam.",0
"Waduh kayaknya Lom lihat sampai selesai ya? ??
Gratis.....",1
Thanks you ??,1
"Hemm...ya tentu bisa juga pastinya tinggal kembangkan idenya aja, soal tekniknya sudah kita kasih contoh divideo ini....

Ok sama"" senang bisa membantu ??",2
Oke makasih gan ??,1
"Waduh sebenarnya pingin tapi kita masih sulit bagi waktunya, soalnya sama kerja juga sih...
Mungkin next time kita akan buka juga jasa* yang kek gituan ??",1
Kalau mau upgrade budget kisaran brp bang?,1
"@GthEntertainment wah saya lupa tepatnya, tapi kamu bisa cek langsung di whisknya, cara klik akun nanti ada poin disitu dan biasanya dibawah poin itu ada notif ( dapatkan poin lebih banyak lagi ) kamu klik bagian dapatkan poin itu nanti diarahkan ke pembelian kredit atau poin lewat playstore, harga tertera disitu.....

cek aja langsung gan....",1
"Iya gan maksimal 5 generate video dalam 1 bulan, kalau mau serius buat konten ginian mending upgrade aja langsung biar lebih leluasa...",1
"Kalau ada sentuhan manusianya bisa, terlebih jika ada isi narasi tentang apa itu insya Allah bisa monet",2
"Sekarang sudah ada suaranya gan meski di whisk, saya bikin video ini mungkin veo3 di whisk ini masih beta, tp skrg udah bisa....",2
"? @CreatorLabs.1 oh udah ada, gas nih lg bikin proyek animasi jg. Kalo laku bisa lah yg berbayar google ai plus. Itung2 bisnis perlu modal kan. Ibarat nyewa alat",2
"chanel ini memang dikhususkan buat para kreator pemula yang mau sama"" belajar, jadi dengan senang hati jika chanel ini bisa memberikan manfaat buat orang banyak.....

selamat belajar dan semoga sukses....",2
Alkhamdulillah ??,1
audio background musiknya gitu maksutmu?,1
@CreatorLabs.1 yang kayak wave equalizer..,1
hehe....oke gan jejak dicatat dengan baik ??,1
Kalau mau jadikan pro..Budget brp tuh bang?,1
"Kalau kamu sudah di dalam whisknya, km klik akun disitu akan muncul jumlah kredit, nah kredit itu kamu klik nanti diarahkan ke daftar harganya",1
Waduh...kalau itu saya kurang tau ya soalnya di saya ada tombol downloadnya,2
"Ok sama"" gan ??",1
"Ya kalau soal itu betul sekali gan, AI hanya alat bantu buat mempermudah kerja kita....",2
"ide dari AI, prompt dari AI, kita tinggal ngaso. kreatif banget deh.",2
"?@van3435betul sekali dan itu bisa memangkas waktu berhari-hari kalau kita buat secara manual....

Ok salam kreatif gan ????",2
"Mantab.....??????
kamu sudah menangkap poin penting dari cara memaksimalkan penggunaan open source , dan ini adalah aset mahal jika bisa digunakan utk pengembangan potensi diri....

Good Job ??????",2
"Loh kenapa tidak bisa generate? Kan Google Studio sifatnya open source jadi harusnya bisa...
Dan kalaupun TDK bisa ya terpaksa harus buat manual di elevendlabs atau minimax juga bisa seperti di video"" saya sebelumnya saya sudah membuat tutorial utk kedua website itu...",0
Ngeri.keren bang ?,2
ninggalin jejak,1
0:32 baru juga mulai udah ada aja celahnya??,0
Bisa pake hp bang?,1
"Bang request dong
buatkan tutorial cara membuat animasi lagu anak menggunakan website whisk ini????",1
Bisa joki ngga bang?,1
"bang, ajarin cara generate gambar di freepik ai biar konsisten karakter, style, dan warna.",1
keren,2
Tapi tokoh animasi nya konsisten gak..?,1
"Sangat bermanfaat, Bang. Semoga sukses selalu. Kalo mau nambah kredit di Whisk gimana caranya, Bang?",2
Bang kenapa ya punyaku ga bisa di download?,1
klo bikin beberapa scene di whisk ngk bs ya bang??,1
kerennnn,2
"link whisk nya ko ga ada ya, gabisa dibuka",0
Generate gambarnya sama seperti nano banana kah bang? Dan untuk video nya sama seperti veo kah?,1
"kalo orangnya ada 3 gmna ya? soalnya speakernya cmn ada dua, plis jawab heehe
??",1
tai kau nii,0
"bang, kok ga nyambung hasilnya yg bagian buat 3 prompt lanjutan?",1
Jelek: Anak di Video pertama suaranya kayak orand dewasa.,0
Kak maaf web nya apa kurang jelas saya maaf,0
Hehe...terima kasih ya apresiasinya ????,2
?? jejak di catat dengan baik ????,1
? @CreatorLabs.1 bikin tutor bang untuk video short kpop demon hunters,1
"Yang dimaksud itu tekonya bukan ya? Wah jeli banget nih yg komen, saya mh boro2 ngeuh heee",1
??,1
hehehe....iya gan namanya juga memaksimalkan sumber daya yang ada,2
Bisa gan coba aja langsung,1
"Siap nanti saya usahakan ya, tapi saya gak bisa pastikan kapan itu jadinya soalnya sambil bagi waktu??",1
"? @CreatorLabs.1 siap bang, saya setia menunggu ??",1
"Waduh kayaknya Lom bisa gan, ini aja aku masih dalam tahap pengembangan penuh alias fokus saya cuma masih kesitu untuk saat ini...",0
"Wah ....kita Lom pernah coba di reepik ya, tp nanti akan saya usahain KLO ada wkt luang",1
? @CreatorLabs.1 siap bang.. ditunggu tutorialnya,1
Hehe...iya gan thanks,1
"Ya konsisten, cek aja langsung",2
"Aamiin...thanks doanya ya, sukses juga buatmu....
Kalau mau nambah kredit bisa klik di akun google lalu klik bagian kredit nanti diarahkan ke daftar harga beli kreditnya....
Untuk belinya bisa pakai Dana atau top up langsung di Alfa atau indo...",1
"@CreatorLabs.1 siap, Bang. Terima kasih. Sangat bermanfaat sekali.",2
Kak.. bedanya whisk sama flow apa ya nanti,1
"Di bagian mananya, whisk atau lemon sleace nya ???
Mungkin kendala signal kali gan JD coba diulang pelan"" ya, pasti bisa kok...",1
"Bisa gan...
Ini saya buat versi pendek krn menyesuaikan kreditnya,...",1
? @CreatorLabs.1 kalau menambah kredit gmna caranya ? Saya sudah merasakan manfaatnya. Sudah buat satu dan sangat mudah dan menarik. Kreditnya nol sekarang ga bisa dipakai lagi untuk generate ke animasinya .. mau upgrade atau berbayar gmna caranya,1
"? @CreatorLabs.1 saya sudah upgrade google pro tp knp masih ada watermark ""veo"" divedeonya ya, bang?",1
Ok thanks gan ??,1
"Oalah mudah itu, screen shoot aja bagian link yg udah aku tunjukkan di video ntr tinggal ketik sendiri di browser....

Utk video berikutnya nanti akan saya sertakan linknya biar audiens bisa langsung membukanya... ??",1
"Iya ini whisk sekarang terintegrasi dgn nanobanana dan veo 3, 
Jadi utk lypsinc nya tinggal animasikan aja udah otomatis lypsinc",2
"Ya berati buat VO secara terpisah lagi gan nanti tinggal gabungin di editornya...
Saya rasa kurang lebihnya sperti itu...",1
@CreatorLabs.1 oke kak berarti buat terpisah terus di edit lagi ya??,1
"waduh sudah rada lupa aku gan isi detail dari video ini, tapi saranku, pelajari poin pentingnya saja dari cara saya memberikan kata perintah ke chatgptnya ini, krn kalau kamu pelajari poin pentingnya ini, mau buat video apapun gak susah gan tinggal lakukan beberapa eksperimen saja untuk mendapatkan hasil yang maksimal....

mungkin ini yang bisa saya jelaskan dan untuk detail isi video ini saya sedikit lupa karena menonton video sendiri agar tau detailnya juga nanti saya yang kena pelanggaran, jadi mohon dimaklumi dan dimaafkan....",2
? @CreatorLabs.1 ok bang.,1
Iya gan kita cari suara anak kecil Lom Nemu JD seadanya aja toh juga buat video contoh aja soalnya,0
saya pakai whisk milik google,1
"Keren channel ini, sangat mengedukasi dan bermanfaat, makasih bang",2
berbayar pake dollar kk,1
"Bang mau nanya kok gak ada fitur ANIMASIKAN,sama ku, tolong jawab boss",1
Mau buat apapun lu bebas dari AI manapun yang penting berlangganan PRO dulu ??????,2
"kak, untuk limit generate video nya emang dapet 5 yaa..? apakah itu setiap hari diperbaharui atau bagaimana..?",1
"saya sudah subscribe nih,, mudah2an ilmunya bermanfaat,",2
"bang, abang edit video keren gitu pakek Ai apa bang ? Sumpah keren bgt",2
makasih suhu,1
"Terimakasih untuk tutorialnya, segera dipraktekkan",1
"Lemon slice gk gratis bg, ada alternatif lain gk",0
pantes jelek,0
Masih pemula yg penasaran dan mulai terjun editing. Klai ada kelasnya mau dong kak,1
"Bang plis suara nya pake siapa yg di elevenlab, dah subscribe like",1
Mantap bng,1
Tutorial nya dong bang,1
???,1
"Pas nyoba pake portrait, ternyata belum mendukung untuk menganimasikan dalam bentuk portrait ya?",0
Buat konten yt pakai AI gini bisa monet dpt cuan gaji yt gak yak,1
"Maaf nih buat saya yg gak punya modal ini gmna ga bg??apakah ada situs atau web,yg beneran gratis?",1
saya tidak biasa mengenerate pasa saat klik animasi.. komentarnya tidak dapat membiuat video.. itu kenapa ya?,0
"Baik sama"", senang bisa membantu...
Dan Doakan semoga bisa selalu memberikan yang terbaik buat audiens saya.....",1
"Lemon slicenya, pas awal masukin email disitusnya ga dapat kredit 25. Cara dapatnya gimana ya",1
"@yuseemygameplay2251 waduh kemungkinan sudah diupgrade juga gan kalau seperti itu, emank kebanyakan website AI awalnya ngasih trial biar banyak yang nyoba.....
nanti biar saya cek lagi gan info terbarunya soal website ini.",1
"yang bagian mana maksutnya, whisk? atau lemon slice nya ?",1
"Waduh kalau itu kurang tau saya soalnya rata"" ada fitur animasikan itu",1
"hehe iya gan, tapi untuk video ini saya usahain buat kreator yang masih pemula dan minim modal saya kira cara ini akan sangat membantu, tapi kalau buat anda yang pasti sudah sukses, berlangganan dengan AI manapun pasti mudah krn budged sudah mumpuni, jadi harap dimaklumi buat yang masih pemula seperti saya ini.....pisss ????",2
Mas saya bahkan udh bolak balik bikin prompt. Karakter konsisten tapi selalu bingung di pary nyatuim semua Gambarnya dan bikim video.. ???? karna semua apk yg saya gunakan Harus ke pro dlu. Dan saya hanya mnhgunakan android??,0
? @normakharisma1087 kalau menggunakan website ini buka aja di browser dan ubah modenya ke dekstop biar gak bingung pas nyocokin dgn video tutor yg saya buat ini...,1
"Itu dibreload 1bln sekali, solusi gunakan akun Gmail lainya kalau punya",1
? @CreatorLabs.1 walaupun pake akun google pro tetap preloadnya 1 bulan sekali ya kak..?,1
Baik terima kasih atas dukungannya n semoga anda sukses selalu...Aamiin,2
? @CreatorLabs.1 aminn????,1
"masih belajar juga gan ini masih dalam tahap memperdalam....
saya pakai filmota 14 gan,,,,

thanks komentar positifnya.",2
masih belajar dan belum layak dipanggil suhu....,1
"ok sama"", senang bisa membantu....",2
"wah kita belum nemu untuk alternatif Lemon slice ini, tapi coba aja Hedra siapa tau cocok",1
"hehe,,,,yang bagian mananya pak, biar nanti saya evaluasi lagi kalau bikin konten, harap maklum kita otodidak belajarnya....",1
"kita juga masih dalam tahap pengembangan dan masih terus menggali ilmu teknik editing yang bagus, pantengin aja chanel ini nanti kalau ada waktu luang akan saya buat video tentang editing....",1
"untuk suara kita pakai ( PRATAMA ...
silahkan dicoba....",1
oke terima kasih banyak gan,1
loh ini kan udah video tutorial....,1
??,1
"Bukan hanya potrait, yg landscape jg sering error, gak tau Napa kok BS gitu",0
"Saya TDK bisa memastikan, tp yg yg pasti kalau ada nilai edukasinya saya rasa bisa monet, dan kalaupun gagal masih bisa dipakai di platform lainya SDH jelas aman.",1
ada vheer itu gratis cb aja,1
"Sering error emank, solusi unduh gambar dan generate di generator video lainya, ??",0
Terimakasih bro semoga sehat selalu dan rezekinya lancar amin,2
kok di google ga ada ya whisk nya,0
min kenapa pas mau di animasikan selalu ga bisa prompt nya itu kenapa minn?,0
"saya sudah coba kak, tapi pas proses animate sering error dan minta ganti perintah. udah ubah-ubah tulisannya tetap masih ditolak. mohon dibantu jawab kak, sapatau ada syarat2 tertentu untuk penulisan prompt.",0
"Bang, in chat GPT yg berbayar atau bs yg free?",1
"Mas , waktu meng animasikan di bilang, Terjadi error saat menghasilkan video, silahkan coba dengan perintah yang lain, kenapa bisa gitu mas? Padahal video 1 bisa...??",0
ngga perlu lipsink lagi..,2
bang bagaimana ketika digenerate animasi diwhisk dah ada langsung audionya..tinggal langsung edit kah..penggabungan,1
bagaimana cara lipsink jika dalam 1 fram ada 2 karakter?,1
WOAH.... MAUUUUUUUUUUUU,2
abg nih edit video keseluruhan pake aplikasi apa?,1
Cara ngatasi pas generite animasi error gimana guru?,1
"Animasikan di whisk sering error jir, akhirnya bikin tool sendiri kelar",0
Bang punya akuu di animasikan di whisk googlenya gakk mau bang??,0
Ka ini gratis gak ka,1
Keren ??????,2
Whist berbayar kah?,1
Saya punya ide tapi mudahan aja konten sejarah pakai ai gak kena pelanggaran,1
Apakah konten ai masih aman kak?,1
Itu pake aplikasi apa kak?,1
"Waduh...ini apresiasi yg sangat besar buat saya, dan saya ucapkan banyak"" terima kasih atas doa tulusnya ini, dan doa yg sama jg dari saya utkmu...Aamiin",2
? @CreatorLabs.1 amin amin amin,1
"Ada ini jg buat di google, cek aja alamat link yg sudah aku selipkan di videony",1
"Kasusnya semua gini sering error, solusi unduh gambar dan generate di generator lain...",0
@CreatorLabs.1 contoh ai generator lain apa min,1
"saya sudah menjelaskan ini di banyak komentar disini, emank kalau dibuat animate sering error gak tau napa bisa gitu mungkin masih BETA kali, jadi alternatif unduh saja gambarnya dan bisa digenerate ke generator lain seperti pixverse dan lain-lain.",0
yang free bisa,2
"iya emank gitu sering kali error kalau langsung di generate di whisk, mungkin masih BETA jadinya seperti itu, solusi unduh aja gambarnya lalu bisa animasikan di pixverse dan lain-lainya....
semoga jawaban ini bisa membantu....",0
udah langsung ada lipsyngnya ya dari whisknya?,1
"ya memang di whisk itu terkadang animasinya menggunakan veo 3 tapi masih sering kali error kadang bisa kadang kagak, makanya saya buat animasi terpisah gini utk alternatifnya, dan kalau langsung ada audinya itu artinya lebih bagus lagi karena mempersingkat kerja kita dan kita tinggal edit gabungin aja jadi sebuah alur ceritanya....",0
"Kalau di lemon ini belom support utk lebih dr 1 karakter, solusi generate ulang gambarnya di whisk minta buatkan satu karakter saja,..

Semoga membantu ??",0
? @CreatorLabs.1 Terima kasih. Saya sudah subscribe,1
Pake veo3 + sound tpi prompt nya hrus benar' pas doalnya klo asal copy paste bakal ikut ngomong semua walaupun beda suara,0
@ayahazraboysak3727 thanks udah ngebantu kasih solusi,1
Ok gan silahkan gasss ????,1
"saya pakai software filmora 14 gan, coba aja powerfull banget...",2
Klo promptnya berbahasa Indonesia apa bisa ya pak? Hasilnya baguskah?,1
"@halokaos-r4g semestinya bisa gan karena AI dilatih dengan semua bahasa, tapi memang menurut info yang saya dapat hasilnya lebih bagusan kalau dibuat dgn bahasa inggris",2
"banyak kasus seperti ini, pas generate error tapi pas besoknya kita buka tiba"" generat videonya sudah jadi, mungkin lagi tahap pengaplikasian ke web ini jadinya sering error,

solusi : unduh gambar generate video di generator lain misal kling, pixverse dll.

semoga jawaban ini sedikit bisa membantu....",0
"wow....luar biasa sekali pengetahuanya, saya aja yang bikin tutor ini lom bsa bikin tool sendiri hehe....

ok semoga sukses selalu gan!",2
"iya gan emank suka error kalau langsung dianimasikan di situ, solusi unduh gambar dan animasikan di generator lain bisa pixverse, kling dan masih banyak lainya lagi...",0
"Kalau buat gambarnya gratis di whisk, kalau animate ada kuotanya 5 kali generate dlm 1 bln itupun masih sering error",1
? @CreatorLabs.1 rekomendasi dong ka AI apa yang bagus dan geratis,1
Baik terima kasih gan ??,1
"Untuk generate gambar sampai saat ini masih gratis, gak tau lagi kalau kedepanya, coba aja gan langsung action lebih bagus ????",2
pasti kena mas aku 2 chanel sejarah targer luar kena,1
@DamarisAlliandra kalau pelanggaran nanti bsa diterpkan di platform lain kayaknya masih aman,1
"bagus sekali brother, semoga sukses dengan ide nya itu dan lolos pelanggaran",2
"Kalau ada unsur ide kreatifnya insya Allah aman, misal kisah inspiratif, motifasi atau dokumenter gt...

Dan kalaupun gak lolos, masih ada alternatif lain di platform sbelah masih aman, JD jgn berfikir panjang langsung aja action...",1
"? @CreatorLabs.1 oh siiap , makasih suhu",1
"whisk, elevendlabs dan lemon sleve",1
keren!,2
"keren,, mantab abangku????????",2
"Bang pas saya buka website yang whisk itu kok kyk error gtu ya? Layarnya item gtu, btw saya pake hp android bang, apakah gk bisa ya kalau mengakses whisk nya lewat hp?",0
"Bang, bagaimana cara agar bisa prompt videonya menjadi 9:16",1
"solusi gmn,ketika animasikan video tidak bisa..suruh coba printah lain",0
bang bagus nya laptop yang kita pakai speknya apa? karena gak semua laptop bisa mendukung,1
gan untuk laptop nya biar hasilnya sesuai harus pake spesikifikasi apa ?,1
gan untuk laptop nya biar hasilnya sesuai harus pake spesikifikasi apa ?,1
Prabow* = sultan receh. Tp overall keren,2
"Terimakasih bang , inspiratip sekali, cuman saya mau tanya bang kenapa ketika menganimasikan sering terjadi error generatet,",0
"terima kasih telah menginspirasi, salam dari kebun berkah petani kecil dari bogor. semoga semua sukses selalu",2
Kren..saya jadi pengen belajar,2
Lemon Slicenya berbayar ya,1
"Kenapa saya waktu mau bukak wish, asik keluar "" gunakan dan bentuk alat ai untuk kreativitas"".",2
Wah aku mau liat sering2 ilni utk belajar.. gak papa diulang2,1
"Bang tolong buatkan yang baru, versi lengkaonua dong bang, saya jadi bingung, ??????????",0
"gue malah pusing & sakit mata sm efek� di sepanjang video.
lebih baik di bikin simpel tapi jelas",0
"Bang,ko klw gambar yg potret gk bs di bikin video bang ya hrs gambar landscap?mohon pencerahannya bang",0
Bang kalo dalam 1 frame ada 2 figur dalam 1 frame untuk menentukan siapa yang bicara duluan gimana ya?,1
Brrti yg perlu di pro kan hanya akun Gemini nya ya?,1
ok thanks gan,1
siap thanks brother...,1
"Barusan saya buka lewat hp ternyata bisa juga nih gan, bahkan saya cek dgn akun google yg belum pro juga dapat poin 100, 

Dugaanku kalau gak salah mungkin Ram hpnya atau signal yg kurang mendukung",2
? @CreatorLabs.1 klo akses whisk tpi apakah memang harus pake vpn ya?,1
"setting dulu size ke 9:16 di generate gambarnya nanti animate nya ngikut, dan kalau hasilnya masih lanscape, nanti bisa crop di editor video pas mau editing

semoga membantu...",1
"Solusi, unduh gambar generate di web laon",1
Sudah aku jawab di pertanyaan pertama,1
"Kalau laptop menurut aku relatif ya, hanya saja minimal ram 8 keatas dan prosesor core i3, kalau saya sendiri pakai core i3 Ram 16",1
@CreatorLabs.1 jadingak selalu harus core i7 ya bang . yang penting ram nya 16,1
hehe...oke thanks gan,1
"iya gan sama""....
untuk animasinya emang gitu sering error kayaknya ini masih program baru untuk intergrasi ke web whisk ini, solusi kalau sering error gitu bisa unduh gambarnya saja dan di animasikan ke genrator lain sperti pixverce, kling dll",0
"@CreatorLabs.1 siap bang , tengkyuu info dan pelajarannya.",1
"Aamiin....thanks buat doanya dan doa yang sama buat kamu,
hal yang paling membahagiakan buat saya yakni ketika apa yang sudah kita kerjakan bisa membrikan manfaat buat orang lain.",2
@CreatorLabs.1 aamiin,1
siap gan silahkan pantengin,1
"divideo sudah saya jelaskan, ini saya pakai versi trialnya, kalau mau full unlimited ya sudah bisa dipastikan berbayar",1
Udah bang,1
"@annidarusli3952 waduh kalau soal itu kita kurang paham ya gan, jadi mohon maaf saya tidak bisa berikan jawaban utk pertanyaan ini",1
akunya sudah pro kah?,1
"siap gan....
dengan senang hati bisa membantu dan memberikan manfaat buat orang lain,,,,,
semoga sukses.....",2
"baik insya allah sehabis video terbaru saya yang sedang aku kerjakan ini, akan saya buatkan ulang, tolong mohon bersabar....",1
Buat karakter manusia bang?,1
? @CreatorLabs.1 masya allah terimkasih bnyak bang,1
"kita buat seperti ini, terinspirasi style editingnya Magnetismedia, jadi tontonya pelan-pelan saja atau tempo video bisa dipelankan biar paham...",1
"generating videonya suka eror emank, solusi unduh gambar dan generate dengan mesin generator lain sperti pixverse, kling dll nya",0
"? @CreatorLabs.1 oke bang maksih bang,moga sehat selalu",1
"kayakya lom support kalau dua figur sekaligus, coba gunakan generator lain seperty runway atau kling kayaknya support",1
"iya gan betul sekali itu, cara bikin pro banyak panduanya di youtube, n maaf kita tdk sempet buatin juga panduan itu karena keterbatasan waktu dan durasi video yang sudah terlalu panjang takutnya penonton boring jadinya",1
Daging buat yg mau dapet duit dari AI. Thx brader,2
ini kouta animate perhari direset gak pak?,1
Googlenya harus yg pro ya bga baru bisa buat kayak gitu,0
"Aku coba buat, ternyata langsung ada suaranya pas dianimasikan. Tipe realistis.",2
Maaf suhu yt lewat di berandaku????,1
bg kalo itu dijadiin animasi trus pos yt apakah nanti bisa monet?,1
Bg gk ada buka kelas untuk youtube Automation?,1
"mantap, kalo untuk bikin video klip musik dengan karakternya dari sampel anggota band bisa bang? tapi bukan animasi? mohon pencerahnnya",1
Keren bro....??,2
Saya suka video Anda! ??Apakah Anda memiliki email bisnis yang dapat saya hubungi untuk menjalin kerja sama yang tulus?,2
Tapi pas mau di animasi pakai poin ya,1
