comment,label
"sekarang aku mau kamu buatkan prompt karakter mereka, buat karakternya dengan gaya 3d disney pixar dengan kualitas super tajam dan jernih, buatkan karakter itu dengan rapi dan terpisah",1.0
aplikasinya ainya bayar brp berlangganan?,1.0
"saya sudah berhasil membuat video tapi tidak ada suaranya, bagaimana cara agar video bersuara",0.0
"cuman bisa buat 3 video, gimana caranya supaya bisa unlimited tanpa batas buat videonya",1.0
lah kok kaya bali si orang ï¿½ nyaa kek ake sarung??????,1.0
gue buat tapi bhsnya bkn indonesia bang malah inggris?,0.0
dan tiktod sudah dapat banyak database video super banyak mampus ??,1.0
kenapa tidak ada suara bang,0.0
"ok gan siap, doakan selalu bisa memberikan inspirasi terbaik dan memberikan manfaat buat org banyak...",2.0
nanti klau ada waktu senggang kulik cara buat karakter yang konsisten bang di veo3 ini,1.0
sama2 bg,1.0
caranya gimana bang kena berbayar bang ?,1.0
veo 3 + deepfake = video panjang pun jadi wkwkw,1.0
"belum pernah berhasil, kadang suaranya tidak keluar, kadang suaranya beda sama yang di prompt kan, ngga tau salahnya dimana - padahal copypaste dengan prompt yang mas ini tulis. dan sudah via chatgpt juga",0.0
bisa,1.0
waduh kayaknya tidak ada nih selain berlangganan ??,1.0
klo kaya gini bisa monetisasi tidak ya,1.0
bang tapi kalo tidak ada suara itu gimana ??,0.0
lumayan sih hampir mendekati ril. yang bentukannya aneh aja ibu2 fb percaya apalagi ini,2.0
kalo misalnya untuk bikin video affiliate produk tertentu bisa kakh ini bang?... kalo bisa udah adakah tutorialnya ?,1.0
bang izin clon voice mu untuk voice narator ya. makasih,1.0
"bang kualitas videonya 720p, gimana supaya bisa 1080p ?",1.0
makasih bang ini tutorial paling jelas,2.0
kalau pakai video sendiri bang,1.0
bg di punyaku kenapa tidak muncul (bayar di ponsel anda) yaa ?,1.0
"semoga kedepan bisa dipakai buat game, pasti grafik realistis banget ??",2.0
cara ke pro nya bang susah,1.0
monas macam menara alor setar ??,0.0
"mantabs kang jadi punya promt generator nya veo 3 , makasih banyak , semoga berkah ilmunya :)",2.0
mantap,2.0
kok gw gda suaranya ya bg,0.0
tanks. bro,1.0
tidak tenang gue liatnya,0.0
menurutku masih ribet ya. bagi pemula pasti butuh waktu yang cukup utk mengerjakan 1 video bisa berjam jam. apa tidak ada 1 website saja yang bisa memuat fitur lengkap: buat prompt sampai editing yang ada di satu website dan benaran gratis atau kreditnya bisa muat puluhan video. semua metode dari berbagai youtuber ttg isi konten buat ai nya masih mirip dan belum efektif.,0.0
siap terima kasih juga gan....??,1.0
bismillah,1.0
thanks udah ngebantu kasih solusi,1.0
kalau bisa ad adengan portal masuk ke masalalu nya keren sih jadi ke pirkiran mau buat ??,1.0
kok punya gw malah veo 2 jadinya bang?,1.0
lama lama talent ke gsnti semua ini bisa jadi artist ke ganti sama ai,0.0
kalau ucapan twrimakasih bisa tidak kak ssmisal.dikampus?,1.0
video hasil veo 3 buatan saya kog tidak ada suaranya?,0.0
"kak ini suara perempuan digenerate dimana bisa bagus, klo veo 3 kadang pecah suaranya",0.0
"bang, saya coba pake prompt yang sama cuma hasilnya karakter nya kok tidak ngomong ya. apa yang salah ya? mohon bantu bang. terima kasih",0.0
bg punya w kok bahasa inggris jadinya cara ubahnya gmn y bg,1.0
china lebih gila lg....disain kapal induk tidak sampai sebulan....pdhl negara lain udah tahunan.....,1.0
hehe....iya gan makasih ??,1.0
itu tadi dipasar kok ada mbak2 hijaban lain??,1.0
"walaupun ai masih ada yang miss, kalo dikembangin lagi bahaya ini",0.0
.1 kak aku sudan coba tapi kok tidak nemu nemu ya :(help kak huhu,0.0
a.i. tidak bisa mengucapkan namanya sendiri ??,1.0
bang hasilnya bisa lebih dari 8 detik tidak bang?,1.0
saya kq tidak ada suaranya ya,0.0
bang.. punyaq waktuo pembayaran di playstore kok ndak muncul pilihan dana gopay dll ya.. hanya plihan kartu debit dll.. gmana ya bang..,1.0
"teliti amat gan.... iya namanya juga generator yang free jadi pasti ada error dikit, tapi di video ini yang kita tekankan cara meraciknya gan biar orang pada tau step by stepnya...",2.0
"durasinya memang cuma sedikit kah bang, saya sudah nyoba , suaranya yang tidak muncul malah text yang tulisan , tapi videonya hasilnya emang bagus ,dan bis adishare diyutub share tidak ya bang ?",2.0
makin susah nih penegakam hukum. bukti video bisa dibikin ai,0.0
whisk menolak jika prompt mengarah kepada anak dibawah umur ...,2.0
"kalo bisa banyakin ai dipake ginian deh, bagus bisa jelasin sejarah dengan cara yang tidak disangka sangka jir",2.0
prompt nya bahasa indonesia tapi hasil videonya bahasa inggris ka?,0.0
"? wah....kalau itu saya tidak bisa pastikan ya soalnya itu kebijakan yang punya website... saya sendiri selalu dapat 100 kredit tiap bulanya, mungkin bisa jadi sistem udah diupgrade juga kali ya...",1.0
ngeri.keren bang ?,2.0
baik terima kasih atas dukungannya n semoga anda sukses selalu...aamiin,2.0
bisa lebih dari 8 detik durasi nya ?,1.0
namanya ngeri kalo ilang 1 huruf,1.0
semangat belajar ?,1.0
durasinya cmn 8 detik aja ya bang?,0.0
cara menggunakan wajah sendiri gimana bang,1.0
"pondok gede bekasi,hadir. gemini yang ada tidak ada video, sy ikuti petunjuk,blm bisa,juga blm ada pro di akun.",1.0
kalo opsi videonya tidak muncul gimana bang ?,0.0
kok tidak ada suaranya yaa,0.0
anjir ngeri banget ??,0.0
siap terima kasih bisa membantu ??,1.0
apa bisa buatkan video klo bisa berapa biayanya,1.0
bang videonya uda berhasil saya bikin tapi kok tidak ada suara orangnya?,0.0
masih pemula yang penasaran dan mulai terjun editing. klai ada kelasnya mau dong kak,1.0
takuuuut jadi pemicu perang dunia ke-3,0.0
"kritik dan saran kita terima gan dan aku ucapin terima kasih atas kritikanya, next time akan kita evaluasi lagi...",1.0
veo tidak ad wm nya bg,1.0
?ï¿½ ¿½ jauhh banget bang wwkkwk,1.0
"bang, abang edit video keren gitu pakek ai apa bang ? sumpah keren banget",2.0
"ok sama"" gan, dengan senang hati jika video saya bisa membantu...",2.0
"bang, bisa tidak tokoh dalam videonya pake org spesifik yang kita sediakan fotonya?",1.0
prompt nya bahasa inggris tapi videonya bisa bahasa indonesia?,1.0
ok bg,1.0
sama kenapa yaa a,1.0
saya sudah instal vpn tapi kok tidak da pilihan buat video ya?,0.0
"yaampun,,, kok bisa ke situ sihh????,,, astaghfirullah????",1.0
wajib di coba.. terima kasih tutor nya layar,2.0
"saya coba buat kok tidak ada suara bang, cuma video saja",0.0
"mau nanya bagi yang udah nyoba dan ngulik, kalo langganan bisa sampai berapa kali? bisa berkali kali atau ada batasannya?",1.0
"ya memang di whisk itu terkadang animasinya menggunakan veo 3 tapi masih sering kali error kadang bisa kadang kagak, makanya saya buat animasi terpisah gini utk alternatifnya, dan kalau langsung ada audinya itu artinya lebih bagus lagi karena mempersingkat kerja kita dan kita tinggal edit gabungin aja jadi sebuah alur ceritanya....",0.0
aamiin,1.0
mantap emang google veo 3 ini ????????,2.0
"gilaaaa dah, bakal bingung beda ori",2.0
siapp,1.0
ai terusss anak dkv konten kreator semua tergantikan terussssssssd,0.0
jgnï¿½ mas ini buatan ai juga ya????,1.0
next jaman dinosaurus ka,1.0
aktornya ketawa mulu kak,0.0
"sya sudah pro, tapi masih veo 2 bg, gmna solusi?",1.0
bisa pake wajah sendiri bg?,1.0
"aku barusan test veo 3, cuma bisa prompt text to video. tidak bisa prompt image to video. benarkah?",0.0
? caranya?,1.0
abg nih edit video keseluruhan pake aplikasi apa?,1.0
monas nya tidak asli bang yaa,0.0
prompt,1.0
tapi pas mau di animasi pakai poin ya,1.0
"??: tetap untuk kalangan yang ber uang saja yang bisa membuat nya ?? yang minim pendapatan.. nantiï¿½ dulu saja & sebagai penonton.. jangan mudah langsung percaya tentunya yang berkaitan rada fatal, pikir 2x atau lebih + cari informasi dr sumber lainnya",1.0
siap gan.... sukses juga buatmu...,1.0
limit tidak nihhh??,1.0
emg ini ai? ko asli banget ya,2.0
masih pakai vpn kah?,1.0
sdah pakai vpn dan gimini upgred pro gimini...dan egk ada suaranya bang,0.0
bang saya kluarnya bahasa inggris mulu tidak bsa bhasa indo,0.0
"bang tolong jawab, videonya bisa lebih panjang tidak lebih dari 8 detik gitu",1.0
kalau saya bikin kok kdng muncul suara kadang tidak ada suaranya bang ?,0.0
itu foto candinya mirip candi arjuna,1.0
"setau saya biar dialognya bisa detail, coba gunakan json prompt... soal apa itu itu json prompt kamu bisa tanya chatbot seperti chatgpt, gemini atau ai yang lainya juga bisa...",2.0
"waduh sebenarnya pingin tapi kita masih sulit bagi waktunya, soalnya sama kerja juga sih... mungkin next time kita akan buka juga jasa* yang kek gituan ??",1.0
"doesn't work! padahal udah lokasi us, cek pake myip atau mycountry juga us, tapi tidak ada tab video di gemini, keknya google udah fixed issue",0.0
pake veo3 + sound tpi prompt nya hrus benar' pas doalnya klo asal copy paste bakal ikut ngomong semua walaupun beda suara,0.0
aku udah aktifin vpn nya tapi pas buka gemini tidak ada tools videonya! itu bagaimana bang,1.0
monas koq bentuknya gitu ya,0.0
kok tidak kluar audionya sama sekali ya?,0.0
"infonya bang, kenapa hasil vidio tidak ada suaranya?",0.0
terlalu sederhana aja sebenarnya ini bg,0.0
kok di aku tidak ada suaranya ya bang,0.0
kok bisa konsisten karakter vlog nya,2.0
makasih bang sangat bermanfaat,2.0
"?ï¿½ ¿½ nah itu maksud saya, tapi malah diamuk wkwkwkkwkw serba salah komen di medsos bang ??",1.0
? .1 bang kenapa saya kok tidak gratis ya,1.0
keren,2.0
wow. buat prompt dengan prompt??,1.0
"bang di aplikasi gemini di saya kok tidak ada pilih ""video"" ya?",1.0
makasih bang. auto subscribe,1.0
kok nggk da menu video nya di gemini gan,1.0
masih cari pnjlelasan knpa vidio yang saya buat tidak ada suara nya padahal udh bikin prompt sedetail mungkin,0.0
"maaf newbie, kalo udah jago bikin konten pake ai, trus dapat duit nya darimana aja bang..? kan wajah kita kaga muncul, kaga ada yang mau endorse",1.0
aku nyoba ko tidak ada suara ya??,0.0
"keren,, mantab abangku????????",2.0
kak? boleh minta prompt nya ??,1.0
tetap ada efek uncanny valley tidak si?,1.0
punya saya kok bahasa inggris,1.0
"bantu jawab dong, kok video yang saya buat hasilnya berbahasa inggris ya? ada yang sama? mohon arahannya ya teman teman",0.0
"kalau saya sendiri lom sukses, lom brani buat tutor automation, tapi kalau dh sukses nanti insya allah saya akan share pengalaman ini",1.0
ngeri mas asnawi ini ngarahin ke blog keren keren semoga mudah rezekinya marketing yang keren bang,2.0
sekarang jaman tambah canggih,2.0
ini ngeri banget..klo sampe ada yang g sengaja mukanya mirip banget sama hasil ai..trus adegannya porno atau melanggar hukum..dan kreator g menginfokan klo itu hasi generate ai..wah,0.0
videonya maks 8 detik saja kah?,1.0
pakai android bisa tidak bang,1.0
mksh bg,1.0
tapi monasnya jadi aneh itu bang.,0.0
gua kira beneran????,1.0
veo4??????,1.0
bang aku udh aktifin vpn kok ngk muncul veo 3 nya ya bang?,0.0
ya kalau gitu buat konten yang menurut kamu paling sukai saya yakin itu akan mempermudah kamu dalam pengembangan diri.... selamat mencoba ya....,2.0
kalau buat utk style pixar bisa jg tidak ya? hasilnya gmna,1.0
bisa lebih dari 8 detik durasinya ?,1.0
apakah harus upgrade ke pro ya ? ko gambar video veo 3 tidak ada ya,1.0
dasar orang goblok tidak tau ai sok tahu cari tahu dulu begok,1.0
"saya tdk bisa memastikan, tapi yang yang pasti kalau ada nilai edukasinya saya rasa bisa monet, dan kalaupun gagal masih bisa dipakai di platform lainya sdh jelas aman.",1.0
mas saya bahkan udh bolak balik bikin prompt. karakter konsisten tapi selalu bingung di pary nyatuim semua gambarnya dan bikim video.. ???? karna semua apk yang saya gunakan harus ke pro dlu. dan saya hanya mnhgunakan android??,0.0
kok gue nonton ini gelisah ya??,0.0
nah kek gini kan nambah ilmu??,2.0
ï¿½ ¿½ pake vpn bang,1.0
ai mengerikan :face-blue-smiling:,0.0
